Ch1 Amplitude,Ch2 Amplitude,Cluster
1113.05518,1210.63086,1
1113.05981,1166.56042,1
1113.06445,1134.00232,1
1113.08386,1152.28687,1
1113.08936,1205.39282,1
1113.17944,1203.931,1
1113.329,1153.16919,1
1113.37415,1227.93237,1
1113.38208,1091.01331,1
1113.39563,1209.42834,1
1113.43848,3040.71655,4
1113.45044,1206.98352,1
1113.50269,1159.34,1
1113.534,1111.73779,1
1113.60925,1162.74939,1
1113.65613,1186.77332,1
1113.7395,1199.31714,1
1113.79333,1255.54785,1
1113.79907,1120.19958,1
1113.84839,1203.83655,1
1113.86084,1197.67358,1
1113.87354,2701.99536,4
1113.96753,1176.476,1
1113.98547,1122.33264,1
1114.07007,1126.00317,1
1114.12585,1179.78711,1
1114.16113,1204.5968,1
1114.21558,1212.389,1
1114.23474,1198.41,1
1114.24036,3016.49878,4
1114.27515,1214.11438,1
1114.30676,1179.527,1
1114.35522,1207.263,1
1114.507,1274.198,1
1114.62292,1173.53259,1
1114.69385,1176.19592,1
1114.78479,1184.31628,1
1114.78638,1185.57178,1
1114.791,1260.85291,1
1114.80664,1205.075,1
1114.84827,1219.12378,1
1114.86047,1250.03821,1
1114.91467,1168.07166,1
1114.95288,1229.10339,1
1114.95313,1166.86194,1
1114.95642,1224.0127,1
1114.99231,1191.45569,1
1115.00635,1218.80994,1
1115.03345,2958.44751,4
1115.07227,1149.8075,1
1115.09082,1121.75525,1
1115.109,1199.15,1
1115.16113,1119.08569,1
1115.24658,1218.55164,1
1115.26233,1186.649,1
1115.27222,1201.55554,1
1115.37244,1194.97852,1
1115.38635,2960.49854,4
1115.49231,1183.45178,1
1115.51672,1114.7301,1
1115.541,1249.09192,1
1115.54626,1250.04712,1
1115.56482,1152.83081,1
1115.57556,1182.98389,1
1115.67578,1159.37012,1
1115.69092,3031.27148,4
1115.7207,1274.672,1
1115.7373,2947.25562,4
1115.867,1222.65112,1
1115.87976,1229.78125,1
1115.88745,1222.83411,1
1115.94067,1178.985,1
