Ch1 Amplitude,Ch2 Amplitude,Cluster
1184.97717,543.145264,1
1184.99011,491.3497,1
1184.99683,558.7697,1
1185.0094,554.4372,1
1185.11389,576.6882,1
1185.2196,575.8411,1
1185.26013,608.6353,1
1185.26685,616.329956,1
1185.27832,582.5712,1
1185.39648,573.353943,1
1185.41736,533.4795,1
1185.44336,555.3573,1
1185.49829,514.6335,1
1185.51636,601.8007,1
1185.52112,548.7623,1
1185.53735,618.1489,1
1185.56116,540.850647,1
1185.59827,580.276062,1
1185.60571,567.0181,1
1185.625,555.626038,1
1185.6626,570.115356,1
1185.67212,550.892639,1
1185.73022,607.480347,1
1185.74768,589.6931,1
1185.74866,619.28894,1
1185.792,533.563232,1
1185.90637,607.527832,1
1185.92334,532.591736,1
1185.93213,621.823853,1
1185.95374,587.6387,1
1185.963,604.222351,1
1186.06677,575.3118,1
1186.132,585.1776,1
1186.16321,562.2143,1
1186.16833,599.1235,1
1186.20789,537.1541,1
1186.24036,514.5759,1
1186.31787,531.4923,1
1186.336,548.7187,1
1186.42578,578.193359,1
1186.42615,547.944,1
1186.44055,564.1039,1
1186.53516,614.930359,1
1186.5365,580.586,1
1186.60742,583.3788,1
1186.61267,611.1693,1
1186.61511,572.1923,1
1186.63867,596.543,1
1186.67,583.0984,1
1186.67847,557.0284,1
1186.70374,527.7414,1
1186.715,535.006348,1
1186.71948,570.8644,1
1186.7533,600.850647,1
1186.90442,556.7007,1
1186.91528,514.0899,1
1186.92749,589.083069,1
1186.9762,557.9247,1
1186.99939,563.756653,1
1187.01965,585.182739,1
1187.06311,543.936951,1
1187.06323,578.058044,1
1187.0813,615.1618,1
1187.09827,554.195068,1
1187.11292,530.9872,1
1187.22986,585.0653,1
1187.26074,507.74707,1
1187.261,572.6274,1
1187.2782,614.6712,1
1187.2782,568.4512,1
1187.35193,557.797546,1
1187.43933,601.793945,1
1187.4458,534.531433,1
1187.48218,546.086243,1
1187.48328,633.699341,1
1187.49512,629.0459,1
1187.522,601.5306,1
1187.53015,545.8154,1
1187.54736,571.086243,1
1187.56445,534.0718,1
1187.57361,543.850037,1
1187.6073,548.2563,1
1187.66541,541.6373,1
1187.7417,591.4905,1
1187.75134,548.859558,1
1187.76233,516.5419,1
1187.87366,601.6809,1
1187.91284,609.2356,1
1187.94409,589.196533,1
1187.96033,545.747253,1
1187.961,572.4424,1
1187.96423,531.5971,1
1187.9812,538.349731,1
1187.9823,590.494934,1
1187.99377,571.4414,1
1188.0575,539.3101,1
1188.07178,573.2496,1
1188.09607,578.3273,1
1188.11023,521.554,1
1188.11279,569.658936,1
1188.12341,606.408142,1
1188.12366,539.247437,1
1188.16748,548.6544,1
1188.27637,602.8996,1
1188.31787,590.4092,1
1188.35815,581.4629,1
1188.40466,554.3345,1
1188.41467,577.7646,1
1188.44031,567.9995,1
1188.46313,554.5616,1
1188.46851,512.8539,1
1188.47583,595.9996,1
1188.549,542.4478,1
1188.56726,624.9899,1
1188.60986,546.509949,1
1188.65356,620.645142,1
1188.67944,600.6572,1
1188.6803,562.149048,1
1188.68457,579.583557,1
1188.73682,570.731567,1
1188.82971,596.0695,1
1188.85193,587.073059,1
1188.873,584.770752,1
1188.87378,609.7487,1
1188.91333,561.001465,1
1189.0293,551.1016,1
1189.0354,580.6377,1
1189.0448,604.9434,1
1189.09058,537.7253,1
1189.10181,626.0822,1
1189.11169,592.759949,1
1189.12476,570.657837,1
1189.147,597.8318,1
1189.16418,585.756348,1
1189.20532,566.121033,1
1189.22351,546.4169,1
1189.26855,578.2322,1
1189.27344,542.1346,1
1189.28076,546.6892,1
1189.35559,492.430878,1
1189.38025,626.1221,1
1189.46143,572.597656,1
1189.48132,604.848,1
1189.49023,610.7639,1
1189.53162,568.7836,1
1189.53467,570.2523,1
1189.54236,510.686035,1
1189.55188,559.539,1
1189.58691,545.216248,1
1189.59583,524.130249,1
1189.59619,558.361938,1
1189.65076,580.8461,1
1189.66016,515.3703,1
1189.67065,583.266846,1
1189.711,590.947754,1
1189.72083,641.6465,1
1189.72778,614.78,1
1189.73035,553.0948,1
1189.73779,601.598145,1
1189.7511,600.6025,1
1189.7876,564.2872,1
1189.82983,554.7326,1
1189.85364,542.505737,1
1189.854,604.26355,1
1189.89929,540.221436,1
1189.91785,569.8613,1
1189.92822,545.036743,1
1189.93066,577.335938,1
1189.9552,561.9575,1
1189.96289,642.2559,1
1189.9751,559.109741,1
1189.98547,549.996033,1
1189.99548,578.6692,1
1190.05994,557.115234,1
1190.0802,541.719666,1
1190.0813,558.2337,1
1190.08557,499.9753,1
1190.1123,584.5897,1
1190.11938,572.073242,1
1190.15479,543.8881,1
1190.19458,565.9788,1
1190.20728,566.189758,1
1190.24,566.489868,1
1190.24255,607.8081,1
1190.28442,535.8353,1
1190.33008,607.0652,1
1190.34363,580.0341,1
1190.35779,551.591431,1
1190.36023,528.0575,1
1190.37842,558.66,1
1190.37939,557.510559,1
1190.43347,555.282,1
1190.4425,579.9087,1
1190.44531,574.2797,1
1190.45483,559.1309,1
1190.48462,552.608154,1
1190.49426,548.5343,1
1190.54419,636.158447,1
1190.56665,542.339844,1
1190.64343,639.494751,1
1190.66431,563.2028,1
1190.696,604.652161,1
1190.69617,565.440247,1
1190.75024,566.0221,1
1190.76013,507.556152,1
1190.77893,599.4177,1
1190.78064,576.676147,1
1190.78357,562.589,1
1190.785,572.094543,1
1190.82959,581.8113,1
1190.86121,536.8132,1
1190.86877,566.3909,1
1190.8938,549.0449,1
1190.94568,587.69635,1
1190.96179,581.2099,1
1190.99951,546.983154,1
1191.00269,577.353,1
1191.01111,604.345947,1
1191.02527,577.0468,1
1191.19031,556.2545,1
1191.194,556.8788,1
1191.22815,586.1704,1
1191.314,563.371155,1
1191.40442,533.4439,1
1191.473,597.046143,1
1191.5011,590.407,1
1191.51465,566.8878,1
1191.55,567.641235,1
1191.55359,567.2628,1
1191.57983,602.332031,1
1191.60181,602.1734,1
1191.713,595.7213,1
1191.7478,501.549561,1
1191.78772,534.0975,1
1191.7937,553.4423,1
1191.88159,553.363342,1
1191.90076,523.5204,1
1191.91211,571.9349,1
1191.91418,604.636353,1
1191.941,520.9082,1
1191.94434,566.029663,1
1191.96252,640.6375,1
1191.98315,614.9841,1
1192.00562,532.6678,1
1192.02771,556.72644,1
1192.028,557.5418,1
1192.03113,581.1599,1
1192.10132,591.398865,1
1192.15576,675.3696,1
1192.205,555.7199,1
1192.21069,620.8928,1
1192.21362,576.88916,1
1192.23291,559.6945,1
1192.24939,647.7021,1
1192.25891,578.056763,1
1192.27441,622.5421,1
1192.28528,546.8592,1
1192.37708,544.1509,1
1192.38074,605.485046,1
1192.389,545.944641,1
1192.52124,526.1716,1
1192.523,544.7814,1
1192.53162,603.2317,1
1192.53491,605.214661,1
1192.54858,567.0851,1
1192.55273,628.8382,1
1192.55347,580.835938,1
1192.55457,593.464844,1
1192.5614,541.8811,1
1192.61426,575.1531,1
1192.61914,554.441833,1
1192.63818,567.627136,1
1192.64258,483.2877,1
1192.65283,586.7614,1
1192.65808,624.007141,1
1192.6897,621.6071,1
1192.72119,559.0221,1
1192.73572,599.2626,1
1192.751,576.6072,1
1192.77368,541.916931,1
1192.809,674.6605,1
1192.82874,588.0022,1
1192.83984,486.364929,1
1192.9342,574.069153,1
1192.93469,555.8751,1
1192.95056,583.4668,1
1192.95068,563.7283,1
1192.983,520.59375,1
1193.05188,567.6585,1
1193.06372,588.504456,1
1193.06445,518.613953,1
1193.152,586.9536,1
1193.2229,526.110657,1
1193.22791,545.533569,1
1193.23962,619.405151,1
1193.29944,543.6617,1
1193.3009,585.494934,1
1193.31628,545.1141,1
1193.34326,597.037842,1
1193.367,531.487549,1
1193.3728,548.3835,1
1193.40515,549.503967,1
1193.45154,642.7056,1
1193.45544,501.4475,1
1193.45764,564.0443,1
1193.4696,563.411743,1
1193.47791,552.2816,1
1193.48938,661.315247,1
1193.49353,545.656555,1
1193.50732,601.3923,1
1193.52283,504.245758,1
1193.53564,626.313538,1
1193.56274,537.4462,1
1193.57678,556.6605,1
1193.581,543.306,1
1193.58594,574.4565,1
1193.59033,542.431946,1
1193.59973,578.502563,1
1193.60071,517.270142,1
1193.61194,569.737366,1
1193.64514,517.8199,1
1193.64612,601.8741,1
1193.64941,511.832855,1
1193.73035,546.970642,1
1193.73291,570.080139,1
1193.73389,582.9418,1
1193.75659,630.241333,1
1193.77686,582.097,1
1193.80591,606.0493,1
1193.96643,562.9223,1
1194.01013,614.668457,1
1194.01367,560.289856,1
1194.042,585.241,1
1194.05835,572.4884,1
1194.06348,547.5441,1
1194.10742,581.6619,1
1194.115,615.3339,1
1194.11646,573.729858,1
1194.12341,554.505737,1
1194.13147,560.2356,1
1194.15088,536.8035,1
1194.152,565.5392,1
1194.2085,557.5729,1
1194.21875,587.5031,1
1194.25452,583.8428,1
1194.27466,548.17334,1
1194.29712,587.3514,1
1194.30518,540.2081,1
1194.32581,626.956055,1
1194.344,556.261841,1
1194.3822,533.4768,1
1194.387,571.7894,1
1194.39038,577.8073,1
1194.41418,576.9066,1
1194.415,564.7042,1
1194.44519,510.378723,1
1194.45276,557.085266,1
1194.4624,559.1707,1
1194.50012,560.109436,1
1194.52881,565.2662,1
1194.53857,567.4614,1
1194.56555,562.4081,1
1194.59888,587.683167,1
1194.60217,587.550537,1
1194.6073,587.100037,1
1194.615,518.1243,1
1194.617,544.6045,1
1194.66345,621.59845,1
1194.66675,611.2087,1
1194.69324,556.489258,1
1194.70239,522.507263,1
1194.704,605.745,1
1194.73633,595.5102,1
1194.7666,592.0148,1
1194.76721,538.355,1
1194.78,563.418762,1
1194.78577,521.5229,1
1194.78748,518.881958,1
1194.81,594.859253,1
1194.83252,579.5516,1
1194.8667,599.005,1
1194.895,576.2988,1
1194.90735,613.805359,1
1194.91772,584.0207,1
1194.94055,649.1331,1
1194.954,586.8332,1
1194.96362,617.5242,1
1195.02087,594.4681,1
1195.02527,590.790344,1
1195.0293,528.29,1
1195.07861,514.507935,1
1195.10559,564.716736,1
1195.10925,629.037537,1
1195.16858,565.8133,1
1195.18188,548.9632,1
1195.19263,602.9537,1
1195.19324,578.2587,1
1195.2019,569.6479,1
1195.21692,586.29126,1
1195.21765,580.8352,1
1195.26306,580.986938,1
1195.29089,540.1959,1
1195.29456,594.4032,1
1195.33875,523.8329,1
1195.34863,650.793457,1
1195.379,653.8623,1
1195.39368,513.0459,1
1195.40051,585.838,1
1195.409,537.680237,1
1195.46289,507.40506,1
1195.46472,575.063354,1
1195.4895,525.8704,1
1195.49329,533.251,1
1195.49854,580.6812,1
1195.53516,574.8059,1
1195.53674,579.180054,1
1195.54578,631.8951,1
1195.60779,608.659668,1
1195.62134,548.8028,1
1195.65527,595.173645,1
1195.66113,576.128235,1
1195.69128,558.0085,1
1195.73145,569.414246,1
1195.73352,515.546265,1
1195.75085,627.585144,1
1195.767,588.696533,1
1195.77,604.8329,1
1195.82043,546.092957,1
1195.84473,555.848755,1
1195.84631,517.5203,1
1195.85645,570.7971,1
1195.86926,567.7245,1
1195.9082,556.7863,1
1195.9165,571.81134,1
1195.92871,548.3336,1
1195.92981,608.69165,1
1195.94116,535.907959,1
1195.98633,552.0655,1
1196.00659,583.012146,1
1196.03992,566.8195,1
1196.0575,537.9324,1
1196.08643,567.0315,1
1196.10693,575.926,1
1196.12476,585.7525,1
1196.153,633.622559,1
1196.16772,535.5357,1
1196.20825,554.719055,1
1196.21216,578.5468,1
1196.22278,552.0097,1
1196.24036,534.7977,1
1196.26941,579.453552,1
1196.29346,538.4364,1
1196.29358,545.127136,1
1196.29517,587.410156,1
1196.301,619.405457,1
1196.30432,565.043335,1
1196.35693,596.3828,1
1196.37488,557.744751,1
1196.378,526.2996,1
1196.38,582.338135,1
1196.38611,544.2525,1
1196.41321,588.7072,1
1196.44861,576.8797,1
1196.469,585.3945,1
1196.50879,549.392151,1
1196.51123,601.7738,1
1196.51672,585.415955,1
1196.5376,595.392,1
1196.54224,570.9469,1
1196.55139,543.49115,1
1196.55249,611.051941,1
1196.5603,549.8232,1
1196.63391,544.453735,1
1196.64075,552.554,1
1196.66248,522.254,1
1196.66577,579.262146,1
1196.68408,579.209,1
1196.6936,627.3289,1
1196.73047,568.7704,1
1196.77454,506.871582,1
1196.82336,586.5617,1
1196.83374,557.2174,1
1196.8623,567.1271,1
1196.86487,573.314148,1
1196.89282,584.4205,1
1196.90833,514.804565,1
1196.90894,565.2078,1
1196.92542,583.4917,1
1196.95984,613.143,1
1196.96753,553.476563,1
1196.99512,546.959167,1
1197.019,595.5253,1
1197.02222,614.8402,1
1197.02307,565.832336,1
1197.02783,616.942444,1
1197.0343,549.896057,1
1197.03821,573.897156,1
1197.04041,522.097961,1
1197.043,527.0242,1
1197.11108,561.8507,1
1197.12012,572.578369,1
1197.15527,602.3555,1
1197.15576,545.786133,1
1197.15637,572.0042,1
1197.229,620.8429,1
1197.24109,555.21,1
1197.29736,616.7723,1
1197.30188,555.046936,1
1197.32568,536.303955,1
1197.38367,532.8434,1
1197.40881,539.363953,1
1197.41772,594.197754,1
1197.443,562.9966,1
1197.4491,641.450439,1
1197.46851,545.4522,1
1197.53625,518.541748,1
1197.53943,600.8444,1
1197.54077,612.2797,1
1197.59265,581.173157,1
1197.64624,574.6409,1
1197.65857,553.023865,1
1197.68762,562.0604,1
1197.69006,559.634033,1
1197.73291,561.681335,1
1197.74915,589.156555,1
1197.75684,533.9318,1
1197.83325,536.5549,1
1197.86121,573.097961,1
1197.8728,561.9501,1
1197.87878,501.496826,1
1197.88562,579.733,1
1197.91467,578.636536,1
1197.9198,549.0343,1
1197.925,638.52594,1
1197.932,596.2069,1
1197.94629,556.309753,1
1198.00208,566.668457,1
1198.02881,612.647339,1
1198.03125,572.9543,1
1198.05066,496.7061,1
1198.1106,610.741943,1
1198.118,553.53186,1
1198.119,626.691833,1
1198.14722,613.3653,1
1198.15442,626.5831,1
1198.15942,587.7459,1
1198.18408,577.26355,1
1198.18689,553.7412,1
1198.19739,562.8372,1
1198.2124,548.682251,1
1198.21521,571.16626,1
1198.22607,588.34906,1
1198.22766,550.8904,1
1198.231,581.657043,1
1198.24377,593.5976,1
1198.25476,561.2629,1
1198.289,544.1473,1
1198.31287,554.6667,1
1198.32056,504.784821,1
1198.34363,582.672852,1
1198.3573,571.301636,1
1198.39368,614.9011,1
1198.39539,593.5446,1
1198.39722,586.4636,1
1198.40308,627.3107,1
1198.42029,595.508,1
1198.42932,541.3911,1
1198.4342,553.9935,1
1198.4447,550.6542,1
1198.498,522.746338,1
1198.51782,519.6125,1
1198.56226,546.4857,1
1198.56274,498.014,1
1198.57043,588.319031,1
1198.57068,533.927856,1
1198.58252,524.3496,1
1198.58459,602.5057,1
1198.5929,621.9611,1
