Ch1 Amplitude,Ch2 Amplitude,Cluster
1109.714,1264.60193,1
1109.81958,1107.968,1
1109.8208,1118.6748,1
1109.88318,1129.58862,1
1109.89612,1191.173,1
1109.9187,1172.7948,1
1109.92224,1301.69238,1
1110.05542,1150.33728,1
1110.069,1162.74927,1
1110.08569,1126.73145,1
1110.11682,1207.17371,1
1110.22144,1141.04492,1
1110.25232,1199.26514,1
1110.3446,1181.53442,1
1110.39221,1237.40637,1
1110.4187,1285.462,1
1110.43518,1145.18311,1
1110.46069,1193.42957,1
1110.55566,1184.40466,1
1110.57739,1253.65894,1
1110.58374,1212.252,1
1110.63123,2858.017,4
1110.72522,1182.65967,1
1110.726,1254.29211,1
1110.74646,1139.38159,1
1110.88843,1136.01685,1
1110.88953,1184.57715,1
1110.89917,1176.61218,1
1111.09229,1209.25537,1
1111.12085,1124.98071,1
1111.14844,1199.74915,1
1111.1958,1257.69763,1
1111.2395,1226.01819,1
1111.27246,3036.87915,4
1111.30725,1220.64624,1
1111.506,1170.68054,1
1111.51,1148.51208,1
1111.559,1116.89929,1
1111.594,1185.47241,1
1111.59668,1190.28638,1
1111.60461,1255.53345,1
1111.62244,1199.01892,1
1111.71448,1131.53711,1
1111.7384,1163.13806,1
1111.88513,1202.91052,1
1111.91138,1134.23157,1
1111.95471,1221.2146,1
1111.99573,1196.239,1
1112.09473,1203.796,1
1112.11633,1172.36951,1
1112.17993,1140.80347,1
1112.32507,1187.79016,1
1112.37,1179.6991,1
1112.38892,1182.07092,1
1112.52966,1221.68713,1
1112.83313,1175.20581,1
1112.8479,1261.074,1
1112.9502,1228.28552,1
1112.99646,1155.39233,1
1113.016,1259.04529,1
1113.20972,1128.47229,1
1113.31323,1184.735,1
1113.32458,1253.09363,1
1113.32532,1111.75378,1
1113.43884,1199.39331,1
1113.45532,1220.58093,1
1113.47241,1169.64575,1
1113.5061,1157.03967,1
1113.52075,1146.37268,1
1113.56555,1142.93555,1
1113.58386,1208.89941,1
1113.62561,1115.482,1
1113.63867,1164.9679,1
1113.66077,1212.67627,1
1113.69849,1190.00659,1
1113.70227,1166.373,1
1113.77087,1144.69336,1
1113.87134,1113.77942,1
1113.91492,1174.94336,1
1113.93079,1158.61877,1
1113.998,1119.49768,1
1114.18811,2805.48218,4
1114.25488,1147.04077,1
1114.29517,1210.92188,1
1114.33057,1211.07361,1
1114.33118,1260.56238,1
1114.34363,1160.117,1
1114.432,1195.29211,1
1114.43933,1143.88025,1
1114.46838,1191.26782,1
1114.54309,1188.26428,1
1114.54846,1196.782,1
1114.54858,1263.33972,1
1114.56726,1241.77087,1
1114.60913,1225.42,1
1114.61536,1077.97,1
1114.63123,1207.17871,1
1114.72168,1150.61584,1
1114.79346,1231.41455,1
1114.79736,1260.235,1
1114.79785,1215.778,1
1114.83936,1213.00854,1
1114.88635,1179.73645,1
1114.93518,1202.65674,1
1114.94421,1234.98438,1
1114.94556,1210.60864,1
1114.99,1180.37146,1
1115.05774,1197.65845,1
1115.06018,1217.59265,1
1115.10449,1193.10022,1
1115.163,1194.52734,1
1115.1958,1168.23181,1
1115.356,1211.9303,1
1115.42493,1146.34546,1
1115.47314,1125.43823,1
1115.54907,1201.23328,1
1115.54968,1185.00647,1
1115.55615,1195.20068,1
1115.5918,1005.11115,1
1115.60645,1157.05139,1
1115.62256,1191.81067,1
1115.65369,1203.93237,1
1115.68311,1145.34082,1
1115.81091,1228.099,1
1115.85779,2534.55859,1
1115.90063,1146.5531,1
1115.92542,1193.40112,1
1115.949,1196.075,1
1115.98694,1172.45959,1
1116.02185,1119.54944,1
1116.03186,1246.70825,1
1116.0531,1169.82556,1
1116.06848,1161.49756,1
1116.07471,1146.73572,1
1116.21973,1147.46167,1
1116.24353,1260.874,1
1116.25916,1036.039,1
1116.26111,1176.42786,1
1116.28784,1156.95374,1
1116.295,1131.98145,1
1116.3175,1245.555,1
1116.3678,1195.46655,1
1116.37939,1213.90381,1
1116.4303,1209.42944,1
1116.47949,1107.61792,1
1116.52417,1245.05591,1
1116.605,1183.30249,1
1116.62646,1170.03979,1
1116.67639,1158.93115,1
1116.69153,1163.236,1
1116.74475,1137.1637,1
1116.80212,1136.00439,1
1116.8739,1115.70679,1
1116.88611,1206.14856,1
1116.89575,1185.197,1
1116.89844,1241.90137,1
1116.92334,1135.81592,1
1116.95313,1225.02026,1
1117.1012,1193.04663,1
1117.10791,1046.803,1
1117.11926,1204.89136,1
1117.16748,1192.07056,1
1117.21521,1165.93811,1
1117.3335,1145.45959,1
1117.46021,3009.47339,4
1117.48584,1203.26111,1
1117.49353,1084.55542,1
1117.5033,1168.09082,1
1117.51257,1199.48291,1
1117.54456,1221.3042,1
1117.581,1148.07275,1
1117.66479,1160.69751,1
1117.68555,1191.7041,1
1117.69751,1015.684,1
1117.69971,1150.82544,1
1117.71277,1187.08252,1
1117.7168,1175.95728,1
1117.742,1253.97363,1
1117.76514,1138.40649,1
1117.839,1211.22717,1
1117.87183,1246.55786,1
1117.91467,1117.45618,1
1117.93762,1239.22,1
1117.95251,1191.762,1
1118.00977,1159.356,1
1118.01025,1238.98376,1
1118.06055,1169.46936,1
1118.0979,1174.94678,1
1118.185,1119.99414,1
1118.25854,1103.1051,1
1118.38037,1170.82678,1
1118.383,1194.6947,1
1118.39429,1165.96045,1
1118.44421,1199.27673,1
1118.52539,1203.08252,1
1118.55518,1173.0293,1
1118.66272,1250.64185,1
1118.66614,1127.35132,1
1118.69,1192.49426,1
1118.69348,1135.20654,1
1118.729,1211.48376,1
1118.74841,1210.78552,1
1118.7677,1264.29858,1
1118.77673,1237.45959,1
1118.82324,2930.60742,4
1118.8656,1198.015,1
1118.89685,1188.102,1
1118.94312,1178.96985,1
1118.99023,1194.22217,1
1118.9928,1214.42358,1
1119.016,1149.42627,1
1119.05786,1149.92529,1
1119.07849,1185.4873,1
1119.13342,1174.70813,1
1119.145,1198.27734,1
1119.21692,1249.04089,1
1119.26367,1176.64612,1
1119.27673,1189.85059,1
1119.374,2920.96021,4
1119.4458,1183.754,1
1119.47571,1063.5813,1
1119.49426,1180.21924,1
1119.50562,1203.37134,1
1119.52393,2970.77515,4
1119.58484,2997.08643,4
1119.59082,1250.83545,1
1119.68335,1149.97681,1
1119.792,1154.78491,1
1119.79468,3039.5752,4
1119.886,1202.08044,1
1119.90393,1216.61,1
1119.9093,1234.3302,1
1119.91418,1199.69714,1
1119.97314,3041.00513,4
1119.98828,1188.046,1
1120.08887,1184.135,1
1120.09583,1185.685,1
1120.0979,1266.70618,1
1120.13831,1186.54321,1
1120.15723,1173.6322,1
1120.19006,1187.89844,1
1120.22119,1197.57007,1
1120.22217,1256.85583,1
1120.28125,1260.46216,1
1120.34363,1165.51111,1
1120.38,1156.35,1
1120.427,1247.111,1
1120.49707,1170.02942,1
1120.51074,1213.47986,1
1120.56616,1173.9292,1
1120.57727,1216.46729,1
1120.62048,1194.14722,1
1120.63867,1159.85767,1
1120.69788,1114.80371,1
1120.72583,1205.816,1
1120.7301,1089.32141,1
1120.77307,1125.59827,1
1120.78772,1224.07776,1
1120.82715,1197.009,1
1120.85229,1147.98279,1
1120.95081,1184.94678,1
1120.9635,1198.786,1
1120.99707,1176.073,1
1121.00989,1168.22888,1
1121.03479,1226.41443,1
1121.05334,1185.4209,1
1121.1189,1202.10291,1
1121.16357,1099.49463,1
1121.165,1124.6991,1
1121.21191,1149.53467,1
1121.25977,1167.14063,1
1121.26648,1214.4176,1
1121.315,1205.41406,1
1121.31677,1155.97632,1
1121.34607,1210.42261,1
1121.37451,1198.90723,1
1121.37488,1166.43921,1
1121.44373,1293.94312,1
1121.48181,1202.866,1
1121.48315,1157.95374,1
1121.48682,1183.954,1
1121.51074,1128.87549,1
1121.51721,1235.12048,1
1121.54126,1191.5531,1
1121.56982,1125.39941,1
1121.57666,1191.60767,1
1121.612,1243.95044,1
1121.61243,1173.02466,1
1121.65869,1182.81775,1
1121.69812,1225.98352,1
1121.71057,1213.39148,1
1121.73523,1160.28088,1
1121.78992,1232.57422,1
1121.803,1172.45569,1
1121.81836,1219.92065,1
1121.831,1181.45447,1
1121.86035,1146.11,1
1121.88074,1182.29211,1
1121.93066,1127.18689,1
1121.94836,1211.16479,1
1121.96033,1290.834,1
1122.06116,1116.958,1
1122.17419,1227.015,1
1122.17664,1204.32251,1
1122.20276,1146.52063,1
1122.2074,1167.80676,1
1122.24329,1143.87244,1
1122.26245,1205.87268,1
1122.27051,3076.16626,4
1122.28137,1078.34473,1
1122.31665,1219.89,1
1122.323,2999.66724,4
1122.32983,1152.19287,1
1122.33423,1182.0791,1
1122.36011,1173.12537,1
1122.386,3102.21948,4
1122.42224,1149.15088,1
1122.43591,1139.38354,1
1122.46582,1223.47913,1
1122.46924,1138.79529,1
1122.52173,1198.09375,1
1122.5448,1182.19727,1
1122.56543,1108.59253,1
1122.58423,2974.33545,4
