Ch1 Amplitude,Ch2 Amplitude,Cluster
1167.26831,1237.06982,1
1167.30823,1217.209,1
1167.30884,1267.833,1
1167.3324,1255.28162,1
1167.35388,1210.70239,1
1167.35461,1141.35107,1
1167.35571,1235.97083,1
1167.39526,1247.28052,1
1167.42834,1257.40332,1
1167.43713,1183.75659,1
1167.51758,1247.219,1
1167.55151,1087.83643,1
1167.57361,1179.84875,1
1167.57788,1180.55688,1
1167.63342,1242.67578,1
1167.65063,1174.7,1
1167.84851,1265.58643,1
1167.9115,1120.62878,1
1167.95972,1163.87268,1
1168.00732,1283.86194,1
1168.03455,1238.39893,1
1168.05212,1302.785,1
1168.066,1214.30164,1
1168.08862,1217.10583,1
1168.10071,1196.96094,1
1168.1145,1184.76526,1
1168.1543,1217.28442,1
1168.15479,1212.26648,1
1168.29932,1272.65686,1
1168.31287,1224.24744,1
1168.31641,1243.0509,1
1168.31689,1187.36035,1
1168.36987,1223.92065,1
1168.42151,3092.70435,4
1168.439,1259.37842,1
1168.45947,1219.835,1
1168.46008,1191.57593,1
1168.46155,1207.6864,1
1168.52588,1191.7699,1
1168.55725,1217.72632,1
1168.58655,1289.95459,1
1168.59265,1323.8186,1
1168.65735,1250.69812,1
1168.67383,1302.21948,1
1168.71277,1205.69971,1
1168.72864,1202.46313,1
1168.73865,1224.5885,1
1168.784,1247.64893,1
1168.84973,1183.57874,1
1168.87622,1246.48608,1
1168.88525,1152.79822,1
1168.90393,1184.51575,1
1168.90759,1196.62537,1
1168.92371,1238.40857,1
1168.92676,1235.18372,1
1168.95337,1204.74988,1
1168.96472,1234.89844,1
1168.98157,1233.42859,1
1168.99121,1232.25537,1
1169.04785,1193.40051,1
1169.05164,1256.65747,1
1169.06458,1207.84033,1
1169.10657,1136.76538,1
1169.17163,1254.1947,1
1169.18628,1213.62183,1
1169.19434,1293.79639,1
1169.23022,1234.26746,1
1169.25183,1200.54968,1
1169.25671,1239.36829,1
1169.284,1222.32837,1
1169.28748,1247.61,1
1169.2876,1223.41614,1
1169.2876,1230.95483,1
1169.29846,1207.31384,1
1169.305,1224.442,1
1169.30615,1195.07043,1
1169.3418,1162.38721,1
1169.3573,1234.38489,1
1169.44482,1279.21814,1
1169.45313,1187.29053,1
1169.49036,1266.8103,1
1169.49084,1210.40662,1
1169.5293,1244.16418,1
1169.55933,1214.42737,1
1169.57837,1265.63916,1
1169.60229,1209.92419,1
1169.60767,1229.78149,1
1169.621,1134.64209,1
1169.63757,1174.71619,1
1169.69446,1316.33582,1
1169.697,1108.16785,1
1169.765,1265.30713,1
1169.78357,1168.70984,1
1169.86,1236.227,1
1169.89417,1248.78027,1
1169.93225,1260.68237,1
1169.93848,1250.38757,1
1169.96716,1201.9624,1
1169.96716,1319.80566,1
1170.06763,1220.118,1
1170.08545,1177.72327,1
1170.09924,1220.0708,1
1170.20056,1169.96619,1
1170.20776,1226.28394,1
1170.227,1256.99976,1
1170.23328,1313.54456,1
1170.27771,1218.46411,1
1170.27991,2987.22266,4
1170.281,1095.8573,1
1170.28308,1299.22571,1
1170.33069,1231.554,1
